,mag_x1,mag_y1,mag_z1,mag_x2,mag_y2,mag_z2,mag_x3,mag_y3,mag_z3,mag_x4,mag_y4,mag_z4,mag_x5,mag_y5,mag_z5,mag_x6,mag_y6,mag_z6,mag_x7,mag_y7,mag_z7,mag_x8,mag_y8,mag_z8,mag_x9,mag_y9,mag_z9,mag_x10,mag_y10,mag_z10,mag_x11,mag_y11,mag_z11,mag_x12,mag_y12,mag_z12,mag_x13,mag_y13,mag_z13,mag_x14,mag_y14,mag_z14,mag_x15,mag_y15,mag_z15,mat1,mat2,mat3,mat4,mat5,mat6,mat7,mat8,mat9,mat10,mat11,mat12,mat13,mat14,mat15,mat16,mat17,mat18,mat19,mat20,mat1.1,mat2.1,mat3.1,mat4.1,mat5.1,mat6.1,mat7.1,mat8.1,mat9.1,mat10.1,mat11.1,mat12.1,mat13.1,mat14.1,mat15.1,mat16.1,mat17.1,mat18.1,mat19.1,mat20.1,mat1.2,mat2.2,mat3.2,mat4.2,mat5.2,mat6.2,mat7.2,mat8.2,mat9.2,mat10.2,mat11.2,mat12.2,mat13.2,mat14.2,mat15.2,mat16.2,mat17.2,mat18.2,mat19.2,mat20.2,mat1.3,mat2.3,mat3.3,mat4.3,mat5.3,mat6.3,mat7.3,mat8.3,mat9.3,mat10.3,mat11.3,mat12.3,mat13.3,mat14.3,mat15.3,mat16.3,mat17.3,mat18.3,mat19.3,mat20.3,mat1.4,mat2.4,mat3.4,mat4.4,mat5.4,mat6.4,mat7.4,mat8.4,mat9.4,mat10.4,mat11.4,mat12.4,mat13.4,mat14.4,mat15.4,mat16.4,mat17.4,mat18.4,mat19.4,mat20.4,mat1.5,mat2.5,mat3.5,mat4.5,mat5.5,mat6.5,mat7.5,mat8.5,mat9.5,mat10.5,mat11.5,mat12.5,mat13.5,mat14.5,mat15.5,mat16.5,mat17.5,mat18.5,mat19.5,mat20.5,mat1.6,mat2.6,mat3.6,mat4.6,mat5.6,mat6.6,mat7.6,mat8.6,mat9.6,mat10.6,mat11.6,mat12.6,mat13.6,mat14.6,mat15.6,mat16.6,mat17.6,mat18.6,mat19.6,mat20.6,mat1.7,mat2.7,mat3.7,mat4.7,mat5.7,mat6.7,mat7.7,mat8.7,mat9.7,mat10.7,mat11.7,mat12.7,mat13.7,mat14.7,mat15.7,mat16.7,mat17.7,mat18.7,mat19.7,mat20.7,mat1.8,mat2.8,mat3.8,mat4.8,mat5.8,mat6.8,mat7.8,mat8.8,mat9.8,mat10.8,mat11.8,mat12.8,mat13.8,mat14.8,mat15.8,mat16.8,mat17.8,mat18.8,mat19.8,mat20.8,mat1.9,mat2.9,mat3.9,mat4.9,mat5.9,mat6.9,mat7.9,mat8.9,mat9.9,mat10.9,mat11.9,mat12.9,mat13.9,mat14.9,mat15.9,mat16.9,mat17.9,mat18.9,mat19.9,mat20.9,mat1.10,mat2.10,mat3.10,mat4.10,mat5.10,mat6.10,mat7.10,mat8.10,mat9.10,mat10.10,mat11.10,mat12.10,mat13.10,mat14.10,mat15.10,mat16.10,mat17.10,mat18.10,mat19.10,mat20.10,mat1.11,mat2.11,mat3.11,mat4.11,mat5.11,mat6.11,mat7.11,mat8.11,mat9.11,mat10.11,mat11.11,mat12.11,mat13.11,mat14.11,mat15.11,mat16.11,mat17.11,mat18.11,mat19.11,mat20.11,servo_1,servo_2,servo_3,servo_4,servo_5,servo_6,servo_7,servo_8,heavy,light,rigid,soft,rough,smooth,orient
1806,-20,-20,60,-65,14,0,25,2,-21,2,-18,38,1,-103,-3,17,27,3,0,0,0,0,0,0,0,0,0,-46,11,57,-5,-1,132,-14,50,-69,-7,30,51,1,-68,-17,2,2,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,8,0,0,7,2,0,0,141,79,15,18,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,101,10,7,10,1,0,0,0,0,1,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,1,15,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,33,1,0,3,0,0,0,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1807,-20,-19,60,-65,13,0,25,3,-24,2,-20,38,1,-103,-6,16,28,4,0,0,0,0,0,0,0,0,0,-45,10,58,-3,-1,131,-14,49,-68,-7,28,52,0,-70,-16,2,2,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,9,0,0,7,2,0,0,141,79,15,18,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,101,10,7,10,0,0,0,0,0,1,6,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,15,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,31,1,0,3,0,0,0,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1808,-21,-19,57,-65,13,0,24,3,-27,0,-21,40,2,-101,-8,18,27,2,0,0,0,0,0,0,0,0,0,-43,11,58,-3,-3,128,-13,52,-70,-5,26,52,-1,-69,-14,3,2,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,9,0,0,7,2,0,0,141,79,15,18,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,101,9,7,10,0,0,0,0,0,1,6,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,30,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1809,-19,-19,58,-65,12,0,24,4,-28,-1,-21,38,2,-102,-7,17,28,2,0,0,0,0,0,0,0,0,0,-43,11,58,-2,-4,126,-12,53,-69,-5,27,50,-1,-68,-16,3,3,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,9,0,0,7,2,0,0,141,79,15,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,101,9,7,10,0,0,0,0,0,1,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,1,15,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,31,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1810,-20,-21,54,-65,12,0,24,4,-27,0,-23,40,1,-101,-7,16,28,0,0,0,0,0,0,0,0,0,0,-43,9,59,-2,-6,124,-13,53,-70,-5,26,51,-1,-67,-16,1,3,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,7,2,0,0,141,79,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,101,9,7,10,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,12,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,31,1,0,3,0,0,0,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1811,-20,-22,54,-65,14,0,23,6,-31,0,-22,41,2,-99,-6,18,30,3,0,0,0,0,0,0,0,0,0,-43,7,61,-2,-7,125,-13,51,-69,-4,25,53,0,-69,-16,1,4,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,7,2,0,0,142,79,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,100,9,7,10,0,0,0,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,33,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1812,-21,-22,54,-67,15,0,24,6,-30,0,-26,40,2,-101,-4,17,30,3,0,0,0,0,0,0,0,0,0,-43,9,60,-4,-9,125,-13,49,-68,-6,23,54,-1,-70,-16,1,4,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,7,2,0,0,142,79,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,100,9,6,10,0,0,0,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,7,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,34,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1813,-21,-21,52,-65,15,0,24,7,-27,2,-25,42,1,-101,-5,19,31,1,0,0,0,0,0,0,0,0,0,-44,8,56,-5,-9,127,-14,51,-69,-6,24,53,-1,-71,-17,2,5,-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,7,2,0,0,143,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,99,9,6,10,0,0,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,36,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1814,-21,-21,53,-65,15,0,26,6,-29,4,-25,41,1,-102,-4,19,32,4,0,0,0,0,0,0,0,0,0,-44,7,57,-4,-8,127,-16,50,-69,-6,25,53,1,-72,-19,2,5,-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,0,7,2,0,0,144,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,98,9,6,10,0,0,0,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,0,37,1,0,4,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1815,-23,-20,53,-66,14,0,25,6,-28,3,-25,43,0,-102,-6,18,31,3,0,0,0,0,0,0,0,0,0,-43,8,57,-3,-7,130,-16,49,-69,-7,24,56,1,-73,-17,4,3,-17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,9,0,1,7,2,0,0,144,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,97,9,6,10,0,0,0,0,0,1,9,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,0,36,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1816,-23,-19,57,-64,14,0,23,6,-26,3,-23,42,0,-104,-5,20,31,6,0,0,0,0,0,0,0,0,0,-43,9,57,-3,-6,132,-16,49,-67,-7,25,54,1,-73,-17,6,4,-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,9,0,1,7,2,0,0,145,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,6,10,0,0,0,0,0,1,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,36,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1817,-23,-19,57,-64,12,0,22,6,-24,2,-22,39,-2,-107,-7,18,28,5,0,0,0,0,0,0,0,0,0,-42,9,58,-2,-6,131,-16,50,-67,-6,26,55,0,-70,-17,5,4,-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,9,0,1,7,2,0,0,145,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,6,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,36,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1818,-22,-18,58,-65,13,0,22,4,-22,2,-19,40,-2,-105,-7,19,28,6,0,0,0,0,0,0,0,0,0,-39,9,58,-1,-4,131,-17,48,-69,-5,28,56,1,-70,-16,5,3,-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,6,9,0,1,7,2,0,0,146,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,35,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1819,-21,-18,59,-67,14,0,24,4,-23,0,-19,38,-3,-106,-5,18,28,11,0,0,0,0,0,0,0,0,0,-37,10,60,-1,-5,129,-16,47,-69,-5,26,56,1,-69,-14,4,2,-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,0,1,7,2,0,0,146,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,7,10,1,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,34,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1820,-22,-18,61,-69,13,0,22,5,-21,0,-20,37,-2,-105,-4,18,27,10,0,0,0,0,0,0,0,0,0,-37,12,59,0,-5,129,-16,48,-70,-6,26,58,1,-70,-13,1,2,-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,78,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,7,10,1,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,33,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1821,-23,-18,59,-69,12,0,22,4,-23,1,-20,35,-2,-105,-3,19,28,11,0,0,0,0,0,0,0,0,0,-38,10,56,1,-5,128,-15,46,-68,-5,27,59,0,-71,-16,0,5,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,78,15,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,96,10,7,10,1,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,1,11,0,0,0,0,0,1,0,0,0,32,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1822,-23,-17,59,-70,14,0,24,4,-23,0,-21,35,0,-103,-3,18,27,11,0,0,0,0,0,0,0,0,0,-37,10,56,1,-4,129,-14,45,-71,-4,28,61,0,-73,-15,-2,5,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,96,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,1,13,0,0,0,0,0,1,0,0,0,31,1,0,3,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1823,-24,-18,58,-70,14,0,24,3,-27,1,-23,38,2,-101,-2,19,28,12,0,0,0,0,0,0,0,0,0,-38,9,52,0,-3,129,-13,45,-72,-5,28,59,2,-73,-13,-2,4,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,96,10,7,10,0,0,0,0,0,2,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,14,0,0,0,0,0,1,0,0,0,30,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
1824,-25,-19,56,-67,14,0,25,4,-28,2,-23,40,1,-101,-4,19,30,8,0,0,0,0,0,0,0,0,0,-39,9,53,2,-3,129,-13,48,-74,-5,26,60,2,-72,-14,-2,4,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,9,1,1,7,2,0,0,146,77,15,18,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,97,10,7,10,0,0,0,0,0,1,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,1,15,0,0,0,0,0,1,0,0,0,29,1,0,2,0,0,1,0,60,-42,59,-54,0,0,0,0,1,1,1,1,1,1,0
